del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_10 c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_len
0.00065 0.00470 142.00000 0.01760 0.09450 1.00000 0.00030 743.60000 850.70000 960.60000 1140.90000 1367.00000 2648.18063 1754.70000 2295.00000 3379.10000 5391.20000 79561.00000 2624347.00000 4601.76773 0.00000 0.00000 0.00000 0.00000 0.00000 0.00394 0.00000 0.00000 0.00000 0.00910 0.25979 159.76172 0.01403 4926.00000 155.57658 225.25645 298.87928 358.46305 413.68133 468.82993 498.99821 527.46969 598.58373 687.21462 822.00601 1365.91752 489175094.87408 228.81277 0.99854 0.99094 0.98341 0.98341 0.98341 0.97593 0.97593 0.97593 0.96851 24.50000
0.00105 0.00535 143.00000 0.01790 0.08813 1.00000 0.00040 753.80000 850.10000 994.00000 1188.00000 1439.00000 2839.32953 1815.30000 2331.80000 3409.90000 5918.80000 93853.00000 2989814.00000 4833.87304 0.00000 0.00000 0.00000 0.00000 0.00000 0.00447 0.00000 0.00000 0.00006 0.01183 0.26878 181.11447 0.01506 5298.00000 175.92797 228.74496 303.24063 363.23900 418.85747 474.12009 501.74610 532.38645 599.61373 687.21462 822.00601 1365.91752 555812253.56961 228.81277 0.99837 0.99084 0.98336 0.98336 0.97594 0.97594 0.96857 0.96857 0.96126 24.55000
0.00128 0.00640 144.00000 0.01830 0.08175 1.00000 0.00040 753.80000 865.00000 1000.00000 1188.00000 1471.00000 3127.62992 1825.10000 2604.60000 3809.30000 6467.00000 111478.00000 3574881.00000 5914.72846 0.00000 0.00000 0.00000 0.00000 0.00000 0.00539 0.00000 0.00000 0.00097 0.01701 0.28038 218.48811 0.01670 5911.00000 210.99243 234.38846 310.25881 370.99939 426.74549 482.23380 509.58902 541.08169 608.59238 696.47620 829.39991 1396.62133 669058613.16181 228.19689 0.99840 0.99093 0.98352 0.98352 0.97617 0.97617 0.96887 0.96887 0.96162 24.55000
0.00280 0.00767 145.00000 0.01870 0.07537 2.00000 0.00100 743.80000 850.10000 994.00000 1169.20000 1443.00000 3446.82556 1827.70000 2604.60000 3809.30000 7039.90000 176391.00000 4287851.00000 8679.43530 0.00000 0.00000 0.00000 0.00000 0.00000 0.00648 0.00000 0.00000 0.00290 0.02236 0.28710 262.37671 0.01857 6511.00000 251.85617 234.55842 310.89297 372.46991 428.84497 484.70226 512.56840 543.58582 612.24927 701.51043 838.62938 1400.63332 787973419.61910 230.89410 0.99845 0.99107 0.98374 0.98374 0.97646 0.97646 0.96924 0.96924 0.96207 24.60000
0.00183 0.01048 147.00000 0.01970 0.06262 1.00000 0.00060 737.90000 863.00000 1000.00000 1169.20000 1477.50000 4185.03717 1893.90000 2662.50000 3871.10000 7739.10000 234875.00000 5854867.00000 12869.20888 0.00000 0.00000 0.00000 0.00000 0.00000 0.00889 0.00000 0.00051 0.00876 0.03283 0.30889 360.13780 0.02233 7638.00000 340.76075 243.32718 321.61850 384.63262 442.25412 498.96021 525.37484 558.96117 627.87434 717.45155 850.86472 1396.62133 1023088203.41751 232.56003 0.99807 0.99105 0.98408 0.98408 0.97716 0.97716 0.97028 0.97028 0.96346 24.85000
0.00228 0.01230 148.00000 0.02030 0.05624 1.00000 0.00080 723.40000 846.50000 992.20000 1198.00000 1459.00000 4967.87283 1940.50000 2620.00000 3916.00000 7739.10000 1064580.00000 6875536.00000 30542.82305 0.00000 0.00000 0.00000 0.00000 0.00000 0.01047 0.00000 0.00188 0.01292 0.03880 0.32044 424.12420 0.02460 8261.00000 398.05826 247.70691 328.38283 393.26681 452.94266 511.46706 534.50873 572.23155 641.29526 729.80714 860.64347 1366.08723 1027529171.13308 233.26330 0.99792 0.99094 0.98401 0.98401 0.97712 0.97712 0.97028 0.97028 0.96349 24.85000
0.00295 0.01459 149.00000 0.02110 0.04987 1.00000 0.00100 720.00000 846.50000 984.00000 1198.00000 1459.00000 5760.26572 1940.50000 2620.00000 3916.00000 7212.00000 2060817.00000 8150776.00000 56455.51543 0.00000 0.00000 0.00000 0.00000 0.00000 0.01243 0.00006 0.00455 0.01849 0.04518 0.32408 503.23071 0.02700 9016.00000 468.20983 253.79559 336.82690 404.10414 465.74650 525.53033 547.48674 587.46484 657.62534 747.45220 879.95568 1366.08723 1092189168.44975 237.29560 0.99766 0.99085 0.98410 0.98410 0.97739 0.97739 0.97072 0.97072 0.96410 25.00000
0.00362 0.01754 150.00000 0.02210 0.04349 1.00000 0.00140 714.10000 808.10000 951.00000 1161.70000 1410.50000 7021.29226 1860.30000 2528.50000 3814.10000 6904.10000 3115216.00000 9801724.00000 91226.74902 0.00000 0.00000 0.00000 0.00000 0.00000 0.01496 0.00091 0.00848 0.02509 0.05351 0.34359 605.68747 0.03024 9695.00000 557.34723 260.07286 345.88473 414.66829 477.85269 539.32636 560.83904 602.89400 674.93755 768.33881 901.56313 1400.82171 1092189168.44975 241.48087 0.99745 0.99083 0.98426 0.98426 0.97773 0.97773 0.97125 0.97125 0.96481 25.15000
0.00000 0.02116 151.00000 0.02350 0.03711 1.00000 0.00140 708.80000 801.00000 922.60000 1105.70000 1410.00000 9006.26200 1827.70000 2495.40000 3738.80000 6831.80000 7000652.00000 11825222.00000 193415.21261 0.00000 0.00000 0.00000 0.00000 0.00000 0.01805 0.00330 0.01422 0.03243 0.06287 0.34741 730.98151 0.03365 10392.00000 662.64696 264.77131 354.35790 426.00975 491.10357 553.56847 573.19265 618.18736 691.54954 786.77108 918.40066 1400.82171 1039095207.15832 244.65426 0.99699 0.99056 0.98417 0.98417 0.97783 0.97783 0.97152 0.97152 0.96526 25.30000
0.00332 0.02116 152.00000 0.02490 0.03074 1.00000 0.00270 682.00000 779.30000 900.00000 1083.00000 1354.00000 9006.26200 1751.80000 2344.80000 3735.10000 6642.40000 7000652.00000 11825222.00000 193415.21261 0.00000 0.00000 0.00000 0.00000 0.00000 0.01805 0.00330 0.01422 0.03243 0.06287 0.34741 730.98151 0.03365 10392.00000 662.64696 266.42565 358.27177 432.31484 500.58175 567.93615 588.75185 638.15634 717.99022 818.14124 948.82555 1402.48416 987413758.26432 254.58052 0.99649 0.99025 0.98405 0.98405 0.97789 0.97789 0.97176 0.97176 0.96568 25.45000
0.01070 0.02449 153.00000 0.02760 0.02436 1.00000 0.00270 640.60000 746.70000 856.00000 1016.90000 1235.00000 10294.67871 1583.10000 2217.20000 3253.20000 6140.10000 9164177.00000 13681628.00000 251510.26749 0.00000 0.00000 0.00000 0.00000 0.00046 0.02088 0.00649 0.01940 0.03886 0.07112 0.37915 845.70795 0.03668 10876.00000 755.86413 268.13939 360.06431 434.87415 504.65923 573.75671 595.47334 645.71945 728.25786 832.23368 963.41747 1361.58706 980966104.20328 258.87869 0.99769 0.99097 0.98430 0.98430 0.97768 0.97768 0.97109 0.97109 0.96456 25.10000
